hotel,arrival_date_year,arrival_date_month,arrival_date_day_of_month,adults,children,babies,customer_type,is_canceled,lead_time
City Hotel,2016,July,13,2,0,0,Transient,False,146
City Hotel,2016,July,13,2,0,0,Transient,False,146
City Hotel,2016,July,15,2,2,0,Transient,False,58
City Hotel,2016,July,12,3,0,0,Transient,False,96
City Hotel,2016,July,14,3,0,0,Transient,False,116
City Hotel,2016,July,13,2,0,0,Transient-Party,False,119
City Hotel,2016,July,13,2,1,0,Transient,False,95
City Hotel,2016,July,9,3,0,0,Transient,False,87
City Hotel,2016,July,12,3,0,0,Transient,False,67
City Hotel,2016,July,14,2,1,0,Transient-Party,False,138
City Hotel,2016,July,13,2,1,0,Transient,False,120
City Hotel,2016,July,15,2,0,0,Transient-Party,False,151
City Hotel,2016,July,15,2,0,0,Transient-Party,False,151
City Hotel,2016,July,13,3,0,0,Transient,False,107
City Hotel,2016,July,13,2,0,0,Transient-Party,False,169
City Hotel,2016,July,13,1,0,0,Transient-Party,False,169
City Hotel,2016,July,9,2,0,0,Transient,False,107
City Hotel,2016,July,12,2,0,0,Transient,False,92
City Hotel,2016,July,14,2,1,0,Transient-Party,False,157
City Hotel,2016,July,13,2,2,0,Transient,False,94
City Hotel,2016,July,14,2,0,0,Transient,False,111
City Hotel,2016,July,14,2,1,0,Transient-Party,False,157
City Hotel,2016,July,9,3,0,0,Transient,False,96
City Hotel,2016,July,15,2,1,0,Transient,False,101
City Hotel,2016,July,15,2,0,0,Transient,False,101
City Hotel,2016,July,8,2,0,0,Transient,False,106
City Hotel,2016,July,8,2,0,0,Transient,False,106
City Hotel,2016,July,8,2,0,0,Transient,False,106
City Hotel,2016,July,15,1,0,0,Transient,False,92
City Hotel,2016,July,8,2,0,0,Transient,False,102
City Hotel,2016,July,12,2,0,0,Contract,False,232
City Hotel,2016,July,12,2,0,0,Contract,False,232
City Hotel,2016,July,13,2,1,0,Transient,False,106
City Hotel,2016,July,13,2,0,0,Transient,False,111
City Hotel,2016,July,14,2,1,0,Transient-Party,False,138
City Hotel,2016,July,12,2,0,0,Transient,False,134
City Hotel,2016,July,14,2,1,0,Transient,False,86
City Hotel,2016,July,14,2,2,0,Transient,False,119
City Hotel,2016,July,13,2,0,0,Transient,False,179
City Hotel,2016,July,12,2,0,0,Transient,False,186
City Hotel,2016,July,14,2,0,0,Transient-Party,False,163
City Hotel,2016,July,14,2,0,0,Transient,False,97
City Hotel,2016,July,13,2,0,0,Transient,False,71
City Hotel,2016,July,15,2,1,0,Transient,False,112
City Hotel,2016,July,13,2,0,0,Transient,False,261
City Hotel,2016,July,12,2,0,0,Transient,False,149
City Hotel,2016,July,10,3,0,0,Transient,False,85
City Hotel,2016,July,16,2,0,0,Transient,False,257
City Hotel,2016,July,16,2,1,0,Transient,False,111
City Hotel,2016,July,11,2,0,0,Transient,False,70
City Hotel,2016,July,11,2,0,0,Transient,False,250
City Hotel,2016,July,11,2,0,0,Transient,False,70
City Hotel,2016,July,13,2,0,0,Transient-Party,False,133
City Hotel,2016,July,10,2,0,0,Transient,False,80
City Hotel,2016,July,14,2,0,0,Transient,False,157
City Hotel,2016,July,14,2,0,0,Transient,False,132
City Hotel,2016,July,14,2,0,0,Transient,False,65
City Hotel,2016,July,15,1,0,0,Transient,False,83
City Hotel,2016,July,12,2,0,0,Transient,False,116
City Hotel,2016,July,16,2,0,0,Transient,False,76
City Hotel,2016,July,14,3,0,0,Transient,False,120
City Hotel,2016,July,14,2,0,0,Transient,False,73
City Hotel,2016,July,14,2,0,0,Transient-Party,False,141
City Hotel,2016,July,13,3,0,0,Transient,False,74
City Hotel,2016,July,14,2,0,0,Transient,False,162
City Hotel,2016,July,13,2,0,0,Transient-Party,False,133
City Hotel,2016,July,14,3,0,0,Transient,False,127
City Hotel,2016,July,14,2,0,0,Transient,False,141
City Hotel,2016,July,14,2,0,0,Transient-Party,False,162
City Hotel,2016,July,14,2,0,0,Transient-Party,False,162
City Hotel,2016,July,16,3,0,0,Transient,False,139
City Hotel,2016,July,13,2,0,0,Transient,False,180
City Hotel,2016,July,14,3,0,0,Transient,False,86
City Hotel,2016,July,10,3,0,0,Transient,False,150
City Hotel,2016,July,13,2,0,0,Transient,False,94
City Hotel,2016,July,14,3,0,0,Transient,False,103
City Hotel,2016,July,13,2,0,0,Transient,False,114
City Hotel,2016,July,13,2,1,0,Transient-Party,False,106
City Hotel,2016,July,15,2,1,0,Transient,False,84
City Hotel,2016,July,15,2,1,0,Transient,False,84
City Hotel,2016,July,13,2,1,0,Transient-Party,False,106
City Hotel,2016,July,10,2,0,0,Transient,False,125
City Hotel,2016,July,13,2,0,0,Transient,False,108
City Hotel,2016,July,14,2,0,0,Transient,False,177
City Hotel,2016,July,16,2,0,0,Transient,False,257
City Hotel,2016,July,14,2,0,0,Transient-Party,False,141
City Hotel,2016,July,13,2,0,0,Transient-Party,False,134
City Hotel,2016,July,13,2,0,0,Transient,False,91
City Hotel,2016,July,13,2,0,0,Transient,False,107
City Hotel,2016,July,15,2,2,0,Transient,False,86
City Hotel,2016,July,13,2,0,0,Transient-Party,False,134
City Hotel,2016,July,14,2,0,0,Transient,False,155
City Hotel,2016,July,16,2,0,0,Transient,False,158
City Hotel,2016,July,14,2,0,0,Transient,False,125
City Hotel,2016,July,13,3,0,0,Transient,False,107
City Hotel,2016,July,14,2,0,0,Transient-Party,False,163
City Hotel,2016,July,14,2,0,0,Transient,False,171
City Hotel,2016,July,13,2,0,0,Transient-Party,False,134
City Hotel,2016,July,15,2,1,0,Transient,False,84
City Hotel,2016,July,17,3,0,0,Transient,False,87
City Hotel,2016,July,13,2,0,0,Transient,False,88
City Hotel,2016,July,13,2,0,0,Transient,False,85
City Hotel,2016,July,13,2,0,0,Transient,False,85
City Hotel,2016,July,15,2,1,0,Transient,False,98
City Hotel,2016,July,17,2,0,0,Transient,False,90
City Hotel,2016,July,14,2,0,0,Transient,False,113
City Hotel,2016,July,13,2,0,0,Transient,False,240
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,17,2,0,0,Transient,False,165
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,16,3,0,0,Transient-Party,False,184
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,15,2,0,0,Transient,False,91
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,16,2,0,0,Transient,False,104
City Hotel,2016,July,10,2,2,0,Transient,False,155
City Hotel,2016,July,14,3,0,0,Transient,False,70
City Hotel,2016,July,16,3,0,0,Transient-Party,False,141
City Hotel,2016,July,14,2,0,0,Transient,False,87
City Hotel,2016,July,16,3,0,0,Transient-Party,False,141
City Hotel,2016,July,13,2,0,0,Transient,False,154
City Hotel,2016,July,16,4,0,0,Transient-Party,False,141
City Hotel,2016,July,14,2,0,0,Transient,False,83
City Hotel,2016,July,11,3,0,0,Transient,False,118
City Hotel,2016,July,15,3,0,0,Transient,False,161
City Hotel,2016,July,17,3,0,0,Transient,False,63
City Hotel,2016,July,13,2,0,0,Transient,False,174
City Hotel,2016,July,16,2,1,0,Transient,False,162
City Hotel,2016,July,13,2,0,0,Transient,False,142
City Hotel,2016,July,13,2,0,0,Transient,False,141
City Hotel,2016,July,11,3,0,0,Transient,False,81
City Hotel,2016,July,17,3,0,0,Transient,False,89
City Hotel,2016,July,16,3,0,0,Transient,False,155
City Hotel,2016,July,16,2,1,0,Transient,False,92
City Hotel,2016,July,17,2,1,0,Transient,False,86
City Hotel,2016,July,15,2,1,0,Transient,False,140
City Hotel,2016,July,15,3,0,0,Transient,False,99
City Hotel,2016,July,15,2,0,0,Transient,False,200
City Hotel,2016,July,16,3,0,0,Transient-Party,False,184
City Hotel,2016,July,12,2,0,0,Transient,False,103
City Hotel,2016,July,14,3,0,0,Transient,False,86
City Hotel,2016,July,16,3,0,0,Transient,False,138
City Hotel,2016,July,11,2,1,0,Transient,False,156
City Hotel,2016,July,16,2,0,0,Transient-Party,False,184
City Hotel,2016,July,15,1,0,0,Transient,False,122
City Hotel,2016,July,13,2,0,0,Transient,False,106
City Hotel,2016,July,17,2,1,0,Transient,False,69
City Hotel,2016,July,13,2,0,0,Transient-Party,False,126
City Hotel,2016,July,16,2,0,0,Transient,False,157
City Hotel,2016,July,3,0,0,0,Transient,False,159
City Hotel,2016,July,15,2,0,0,Transient,False,105
City Hotel,2016,July,13,3,0,0,Transient-Party,False,126
City Hotel,2016,July,16,2,1,0,Transient,False,98
City Hotel,2016,July,13,2,0,0,Transient,False,146
City Hotel,2016,July,16,2,0,0,Transient,False,111
City Hotel,2016,July,14,2,0,0,Transient,False,103
City Hotel,2016,July,16,2,0,1,Transient,False,96
City Hotel,2016,July,17,2,1,0,Transient,False,248
City Hotel,2016,July,17,2,0,0,Transient,False,248
City Hotel,2016,July,16,2,0,0,Transient,False,250
City Hotel,2016,July,18,2,0,0,Transient,False,85
City Hotel,2016,July,18,2,0,0,Transient,False,57
City Hotel,2016,July,12,2,0,0,Transient,False,93
City Hotel,2016,July,15,3,0,0,Transient,False,135
City Hotel,2016,July,15,3,0,0,Transient,False,135
City Hotel,2016,July,15,2,0,0,Transient,False,113
City Hotel,2016,July,13,2,0,0,Transient,False,132
City Hotel,2016,July,16,2,1,0,Transient,False,130
City Hotel,2016,July,15,3,0,0,Transient,False,148
City Hotel,2016,July,16,2,0,0,Contract,False,278
City Hotel,2016,July,16,2,2,0,Transient,False,188
City Hotel,2016,July,13,2,0,0,Transient,False,169
City Hotel,2016,July,16,2,0,0,Transient,False,121
City Hotel,2016,July,11,3,1,0,Transient,False,79
City Hotel,2016,July,15,2,0,0,Transient,False,95
City Hotel,2016,July,15,1,0,0,Transient,False,95
City Hotel,2016,July,13,2,0,0,Transient,False,109
City Hotel,2016,July,16,2,2,0,Transient,False,165
City Hotel,2016,July,16,2,0,0,Transient,False,91
City Hotel,2016,July,15,2,0,0,Transient,False,96
City Hotel,2016,July,18,1,0,0,Transient,False,66
City Hotel,2016,July,15,2,0,0,Transient,False,140
City Hotel,2016,July,16,2,0,0,Transient,False,91
City Hotel,2016,July,11,2,0,0,Transient,False,109
City Hotel,2016,July,16,2,0,0,Transient,False,81
City Hotel,2016,July,16,2,2,0,Transient,False,188
City Hotel,2016,July,12,3,0,0,Transient,False,141
City Hotel,2016,July,16,2,0,0,Transient,False,183
City Hotel,2016,July,16,1,0,0,Transient,False,183
City Hotel,2016,July,15,1,0,0,Transient,False,147
City Hotel,2016,July,16,2,0,0,Contract,False,278
City Hotel,2016,July,15,2,0,0,Transient,False,80
City Hotel,2016,July,11,2,0,0,Transient,False,112
City Hotel,2016,July,13,2,1,0,Transient,False,132
City Hotel,2016,July,15,2,0,0,Transient,False,175
City Hotel,2016,July,17,2,0,0,Transient,False,135
City Hotel,2016,July,16,2,2,0,Transient,False,154
City Hotel,2016,July,13,2,0,0,Transient,False,109
City Hotel,2016,July,18,2,0,0,Transient,False,112
City Hotel,2016,July,17,2,0,0,Transient,False,160
City Hotel,2016,July,11,2,0,0,Transient,False,87
City Hotel,2016,July,13,2,1,0,Transient,False,135
City Hotel,2016,July,18,2,0,0,Transient,False,120
City Hotel,2016,July,18,2,0,0,Transient,False,120
City Hotel,2016,July,18,1,0,0,Transient-Party,False,59
City Hotel,2016,July,16,2,0,0,Transient,False,143
City Hotel,2016,July,18,2,0,0,Transient,False,168
City Hotel,2016,July,18,3,0,0,Transient,False,100
City Hotel,2016,July,13,2,0,0,Transient,False,101
City Hotel,2016,July,13,3,0,0,Transient,False,152
City Hotel,2016,July,18,3,0,0,Transient,False,53
City Hotel,2016,July,18,2,2,0,Transient,False,190
City Hotel,2016,July,16,2,0,0,Transient,False,146
City Hotel,2016,July,18,2,0,0,Transient,False,63
City Hotel,2016,July,18,3,0,0,Transient,False,63
City Hotel,2016,July,17,2,0,0,Transient,False,130
City Hotel,2016,July,18,2,0,0,Transient,False,155
City Hotel,2016,July,16,3,0,0,Transient,False,117
City Hotel,2016,July,17,2,0,0,Transient,False,62
City Hotel,2016,July,19,2,0,0,Transient,False,104
City Hotel,2016,July,16,3,0,0,Transient,False,69
City Hotel,2016,July,16,1,0,0,Transient-Party,False,156
City Hotel,2016,July,16,2,0,0,Transient-Party,False,156
City Hotel,2016,July,17,2,0,0,Transient-Party,False,141
City Hotel,2016,July,17,2,0,0,Transient-Party,False,141
City Hotel,2016,July,18,2,0,0,Transient,False,68
City Hotel,2016,July,14,2,0,0,Transient,False,95
City Hotel,2016,July,15,2,0,0,Transient,False,59
City Hotel,2016,July,15,2,0,0,Transient,False,92
City Hotel,2016,July,17,2,1,0,Transient,False,121
City Hotel,2016,July,17,2,0,0,Transient,False,132
City Hotel,2016,July,13,2,1,0,Transient,False,179
City Hotel,2016,July,17,3,0,0,Transient,False,155
City Hotel,2016,July,13,2,0,0,Transient-Party,False,136
City Hotel,2016,July,13,3,0,0,Transient-Party,False,136
City Hotel,2016,July,12,3,0,0,Transient,False,132
City Hotel,2016,July,18,3,0,0,Transient,False,165
City Hotel,2016,July,16,2,0,0,Transient,False,161
City Hotel,2016,July,16,2,0,0,Transient,False,161
City Hotel,2016,July,18,3,0,0,Transient,False,100
City Hotel,2016,July,10,1,2,0,Transient,False,175
City Hotel,2016,July,18,2,0,0,Transient,False,53
City Hotel,2016,July,10,2,0,0,Transient,False,175
City Hotel,2016,July,17,2,0,0,Transient,False,112
City Hotel,2016,July,17,2,0,0,Transient,False,112
City Hotel,2016,July,18,2,1,0,Transient,False,187
City Hotel,2016,July,18,3,0,0,Transient-Party,False,88
City Hotel,2016,July,15,2,2,0,Transient,False,187
City Hotel,2016,July,18,2,0,0,Transient-Party,False,168
City Hotel,2016,July,17,2,0,0,Transient,False,89
City Hotel,2016,July,17,2,0,0,Transient,False,89
City Hotel,2016,July,18,3,0,0,Transient-Party,False,88
City Hotel,2016,July,19,2,0,0,Transient,False,187
City Hotel,2016,July,17,3,0,0,Transient,False,124
City Hotel,2016,July,17,2,0,0,Transient,False,124
City Hotel,2016,July,18,2,0,0,Transient,False,51
City Hotel,2016,July,18,2,1,0,Transient,False,81
City Hotel,2016,July,20,2,0,0,Transient,False,60
City Hotel,2016,July,19,2,2,0,Transient,False,56
City Hotel,2016,July,18,2,0,0,Transient,False,53
City Hotel,2016,July,17,2,0,0,Transient,False,89
City Hotel,2016,July,18,1,0,0,Transient,False,177
City Hotel,2016,July,18,2,0,0,Transient,False,177
City Hotel,2016,July,17,2,0,0,Transient,False,179
City Hotel,2016,July,17,1,0,0,Transient,False,179
City Hotel,2016,July,17,2,0,0,Transient,False,179
City Hotel,2016,July,17,3,0,0,Transient,False,92
City Hotel,2016,July,17,2,0,0,Transient,False,179
City Hotel,2016,July,19,3,0,0,Transient,False,172
City Hotel,2016,July,17,2,0,0,Transient,False,179
City Hotel,2016,July,19,3,0,0,Transient,False,79
City Hotel,2016,July,17,2,0,0,Transient,False,179
City Hotel,2016,July,14,3,0,0,Transient,False,124
City Hotel,2016,July,18,2,0,0,Transient,False,186
City Hotel,2016,July,18,2,0,0,Transient,False,64
City Hotel,2016,July,18,3,0,0,Transient,False,91
City Hotel,2016,July,16,3,0,0,Transient-Party,False,138
City Hotel,2016,July,16,2,0,0,Transient-Party,False,138
City Hotel,2016,July,19,2,0,0,Transient,False,159
City Hotel,2016,July,20,3,0,0,Transient,False,118
City Hotel,2016,July,18,2,0,0,Transient,False,112
City Hotel,2016,July,18,2,0,0,Transient,False,112
City Hotel,2016,July,19,2,0,0,Transient,False,117
City Hotel,2016,July,14,2,0,0,Transient,False,155
City Hotel,2016,July,19,2,0,0,Transient,False,117
City Hotel,2016,July,17,2,0,0,Transient,False,92
City Hotel,2016,July,18,2,0,0,Transient-Party,False,168
City Hotel,2016,July,17,2,0,0,Transient,False,189
City Hotel,2016,July,16,2,0,0,Transient,False,157
City Hotel,2016,July,15,3,0,0,Transient,False,66
City Hotel,2016,July,17,2,0,0,Transient,False,61
City Hotel,2016,July,18,2,0,0,Transient,False,62
City Hotel,2016,July,18,1,0,0,Transient-Party,False,143
City Hotel,2016,July,19,2,0,0,Transient,False,164
City Hotel,2016,July,19,2,0,0,Transient-Party,False,179
City Hotel,2016,July,19,2,0,0,Transient-Party,False,179
City Hotel,2016,July,18,2,0,0,Transient,False,99
City Hotel,2016,July,18,2,0,0,Transient,False,99
City Hotel,2016,July,16,2,0,0,Transient,False,116
City Hotel,2016,July,20,2,1,0,Transient,False,50
City Hotel,2016,July,20,2,0,0,Transient,False,67
City Hotel,2016,July,20,2,0,0,Transient,False,67
City Hotel,2016,July,15,2,0,0,Transient,False,103
City Hotel,2016,July,19,2,1,0,Transient,False,90
City Hotel,2016,July,20,2,1,0,Transient,False,91
City Hotel,2016,July,17,2,0,0,Transient,False,182
City Hotel,2016,July,18,2,0,0,Transient-Party,False,140
City Hotel,2016,July,17,2,0,0,Transient,False,78
City Hotel,2016,July,18,2,0,0,Transient-Party,False,140
City Hotel,2016,July,19,3,0,0,Transient,False,69
City Hotel,2016,July,19,2,2,0,Transient,False,69
City Hotel,2016,July,17,2,0,0,Transient-Party,False,189
City Hotel,2016,July,20,2,3,0,Transient,False,178
City Hotel,2016,July,17,2,0,0,Transient-Party,False,189
City Hotel,2016,July,17,2,0,0,Transient-Party,False,189
City Hotel,2016,July,19,2,0,0,Transient,False,177
City Hotel,2016,July,17,3,0,0,Transient,False,72
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,19,2,0,0,Transient-Party,False,170
City Hotel,2016,July,18,3,0,0,Transient,False,106
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,20,2,0,0,Transient,False,178
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,19,2,0,0,Transient,False,119
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,1,0,0,Transient-Party,False,292
City Hotel,2016,July,16,3,0,0,Transient,False,96
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,19,2,1,0,Transient,False,156
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,16,2,0,0,Transient,False,191
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,16,2,0,0,Transient,False,133
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,16,2,0,0,Transient,False,89
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
City Hotel,2016,July,21,2,0,0,Transient-Party,False,292
